dataset,split,subset,example_id,num_choices,pair_count,mean_cosine,min_cosine,max_cosine,std_cosine
sciqa,train,main,6250,4,6,0.26482221484184265,0.1818038523197174,0.33205446600914,0.053351734167984256
sciqa,train,main,6251,4,6,0.3972851485013962,0.3556925654411316,0.4269092082977295,0.0253106003762277
sciqa,train,main,6252,4,6,0.3283937598268191,0.1874062865972519,0.419103741645813,0.08413081418044344
sciqa,train,main,6253,4,6,0.383750061194102,0.2671762704849243,0.48802250623703003,0.07137962908913834
sciqa,train,main,6254,4,6,0.37226633230845135,0.1668146550655365,0.7351377606391907,0.1783686420579769
sciqa,train,main,6255,4,6,0.570170188943545,0.49042168259620667,0.6542313098907471,0.052343413122410136
sciqa,train,main,6256,4,6,0.6521721382935842,0.5821909308433533,0.74686598777771,0.06117483609927727
sciqa,train,main,6257,4,6,0.41767511268456775,0.35960739850997925,0.47854259610176086,0.048152769308355034
sciqa,train,main,6258,4,6,0.12319476157426834,0.008517391979694366,0.25685209035873413,0.07664269384057065
sciqa,train,main,6259,4,6,0.6357980668544769,0.5752922296524048,0.7088871002197266,0.05215563717088682
sciqa,train,main,6260,4,6,0.6686718066533407,0.4877833127975464,0.8258111476898193,0.10581386982207629
sciqa,train,main,6261,4,6,0.26250029851992923,0.17487016320228577,0.36895889043807983,0.0775106804900115
sciqa,train,main,6262,4,6,0.32254117478926975,0.1520448476076126,0.47935476899147034,0.11647850395775894
sciqa,train,main,6263,4,6,0.5251771608988444,0.43199196457862854,0.5988173484802246,0.06207760879571567
sciqa,train,main,6264,4,6,0.42362556358178455,0.3212888538837433,0.5141777992248535,0.0660328728043369
sciqa,train,main,6265,4,6,0.5290233890215555,0.45441722869873047,0.6275018453598022,0.054084335145646645
sciqa,train,main,6266,4,6,0.6429002384344736,0.39211463928222656,0.865006148815155,0.1575612543303508
sciqa,train,main,6267,4,6,0.4459158778190613,0.28110164403915405,0.6202418208122253,0.12885555876180516
sciqa,train,main,6268,4,6,0.26249460875988007,0.18853460252285004,0.39212706685066223,0.07659930257022345
sciqa,train,main,6269,4,6,0.4040464808543523,0.3097591996192932,0.5993210077285767,0.09696447846932492
sciqa,train,main,6270,4,6,0.3689911713202794,0.18903976678848267,0.46951374411582947,0.10349713142369496
sciqa,train,main,6271,4,6,0.6174672245979309,0.32552021741867065,0.8553236722946167,0.21366268507567934
sciqa,train,main,6272,4,6,0.32742762565612793,0.15265965461730957,0.5910356044769287,0.1476274466335785
sciqa,train,main,6273,4,6,0.3113325660427411,0.15674234926700592,0.5853698253631592,0.132674226462157
sciqa,train,main,6274,4,6,0.3254304751753807,0.19532909989356995,0.4471898078918457,0.09399330409127392
sciqa,train,main,6275,4,6,0.42354075610637665,0.30194997787475586,0.6106796264648438,0.10794454229724254
sciqa,train,main,6276,4,6,0.3450698604186376,0.2856304347515106,0.4414472281932831,0.058535770154703286
sciqa,train,main,6277,4,6,0.3007110084096591,0.13308978080749512,0.4741751253604889,0.10939810485758394
sciqa,train,main,6278,4,6,0.2891097565491994,0.11471475660800934,0.4530258774757385,0.13176946858486444
sciqa,train,main,6279,4,6,0.5650764554738998,0.45090287923812866,0.6631433963775635,0.07742624635626087
sciqa,train,main,6280,4,6,0.44629423320293427,0.41401761770248413,0.5048386454582214,0.03776760123255459
sciqa,train,main,6281,4,6,0.34107960015535355,0.24573363363742828,0.4575328230857849,0.0718378235646098
sciqa,train,main,6282,4,6,0.4572630574305852,0.3707234561443329,0.5347803235054016,0.05392131896525027
sciqa,train,main,6283,4,6,0.543317953745524,0.37293165922164917,0.704436182975769,0.12314239682377963
sciqa,train,main,6284,4,6,0.5432212700446447,0.33567675948143005,0.7437111735343933,0.17482877452212078
sciqa,train,main,6285,4,6,0.3269195730487506,0.21419253945350647,0.47378382086753845,0.10458885942663362
sciqa,train,main,6286,4,6,0.4260900417963664,0.35109788179397583,0.5030709505081177,0.05279484184893996
sciqa,train,main,6287,4,6,0.5357263882954916,0.36733123660087585,0.8722823262214661,0.17459993196995918
sciqa,train,main,6288,4,6,0.41176248093446094,0.28785526752471924,0.7682410478591919,0.17334283491428304
sciqa,train,main,6289,4,6,0.2823944166302681,0.1676941066980362,0.36771252751350403,0.06587372939051515
sciqa,train,main,6290,4,6,0.2781716038783391,0.1693827211856842,0.3882066607475281,0.07065089478611211
sciqa,train,main,6291,4,6,0.32753319044907886,0.1930781602859497,0.6262019872665405,0.14723694992442327
sciqa,train,main,6292,4,6,0.37275753418604535,0.2573516368865967,0.6502947807312012,0.13237989611791218
sciqa,train,main,6293,4,6,0.6939071814219157,0.6283174753189087,0.7523545622825623,0.03732510548381597
sciqa,train,main,6294,4,6,0.17935998241106668,0.11821499466896057,0.24545690417289734,0.04248743110658829
sciqa,train,main,6295,4,6,0.41874197125434875,0.2641570568084717,0.5574473142623901,0.10700766550155999
sciqa,train,main,6296,4,6,0.35926977793375653,0.16804611682891846,0.5290248394012451,0.11767212658337545
sciqa,train,main,6297,4,6,0.46580449243386585,0.30166345834732056,0.648751974105835,0.1103318042979697
sciqa,train,main,6298,4,6,0.20880014821887016,0.04267869144678116,0.4306563436985016,0.14067683419461943
sciqa,train,main,6299,4,6,0.2625884289542834,0.1710122674703598,0.3807472586631775,0.07533554107903169
sciqa,train,main,6300,4,6,0.26350226253271103,0.07188361883163452,0.6317756175994873,0.18737794774106412
sciqa,train,main,6301,4,6,0.49628883103529614,0.3975510895252228,0.5622479915618896,0.06361288833516746
sciqa,train,main,6302,4,6,0.19930349042018256,0.08277314156293869,0.34418267011642456,0.09978256546964458
sciqa,train,main,6303,4,6,0.4442248394091924,0.29131901264190674,0.5988173484802246,0.10460454675735698
sciqa,train,main,6304,4,6,0.3265158173938592,0.06973066180944443,0.5408229231834412,0.1550755131172642
sciqa,train,main,6305,4,6,0.3143600821495056,0.254588782787323,0.37354564666748047,0.037992307641959974
sciqa,train,main,6306,4,6,0.1958077351252238,0.11317402124404907,0.25770103931427,0.053808290409443675
sciqa,train,main,6307,4,6,0.34879130125045776,0.2926196753978729,0.3888254463672638,0.03510635669466976
sciqa,train,main,6308,4,6,0.3446872482697169,0.2713238000869751,0.5309586524963379,0.08691630013338336
sciqa,train,main,6309,4,6,0.42666926483313244,0.239376962184906,0.6166017055511475,0.11135469216053734
sciqa,train,main,6310,4,6,0.2652612452705701,0.08746816962957382,0.6788374781608582,0.19549164289891705
sciqa,train,main,6311,4,6,0.2529379054903984,0.17328006029129028,0.41377735137939453,0.08759225122754619
sciqa,train,main,6312,4,6,0.5699549317359924,0.37351763248443604,0.936852753162384,0.17384385360159918
sciqa,train,main,6313,4,6,0.3049401193857193,0.17943590879440308,0.468467116355896,0.11769177235017789
sciqa,train,main,6314,4,6,0.5250983436902364,0.4739179015159607,0.5883591175079346,0.03476030474995708
sciqa,train,main,6315,4,6,0.36097026864687604,0.2904422879219055,0.4531998634338379,0.05920122771732893
sciqa,train,main,6316,4,6,0.39281583577394485,0.238779678940773,0.6799521446228027,0.1391035112420216
sciqa,train,main,6317,4,6,0.5848264098167419,0.3953660726547241,0.6737116575241089,0.09403772516094124
sciqa,train,main,6318,4,6,0.4860232323408127,0.2993663549423218,0.6945457458496094,0.15716882766694945
sciqa,train,main,6319,4,6,0.3158903121948242,0.17003095149993896,0.48056143522262573,0.09429619912592346
sciqa,train,main,6320,4,6,0.23706592246890068,0.12409413605928421,0.5431439280509949,0.14174137729873384
sciqa,train,main,6321,4,6,0.4119222015142441,0.2997811436653137,0.5489761829376221,0.07916614688671601
sciqa,train,main,6322,4,6,0.45929579933484393,0.3845871686935425,0.5744547843933105,0.060468085044781336
sciqa,train,main,6323,4,6,0.5517966945966085,0.4904792308807373,0.5849390029907227,0.033313445990740216
sciqa,train,main,6324,4,6,0.21609790064394474,0.04123846814036369,0.34573477506637573,0.0920459799109926
sciqa,train,main,6325,4,6,0.47977759937445325,0.28570008277893066,0.8045231103897095,0.17283418367356482
sciqa,train,main,6326,4,6,0.2475710908571879,0.1712791472673416,0.38225945830345154,0.06836204863436822
sciqa,train,main,6327,4,6,0.403433824578921,0.2875640392303467,0.48253148794174194,0.0659253345619016
sciqa,train,main,6328,4,6,0.20931993797421455,0.0909547284245491,0.4201173484325409,0.10464196215432021
sciqa,train,main,6329,4,6,0.4546933174133301,0.31708577275276184,0.6729596257209778,0.11456144074421618
sciqa,train,main,6330,4,6,0.37325339019298553,0.2902447581291199,0.43111491203308105,0.051223262970345275
sciqa,train,main,6331,4,6,0.32689694315195084,0.1276668906211853,0.6477161645889282,0.18609933844999452
sciqa,train,main,6332,4,6,0.26770589749018353,0.15397129952907562,0.4661490023136139,0.1048322769988983
sciqa,train,main,6333,4,6,0.6478909949461619,0.5709277391433716,0.7156286835670471,0.04644972323577335
sciqa,train,main,6334,4,6,0.3915451020002365,0.2443402111530304,0.5242100954055786,0.08747901995829381
sciqa,train,main,6335,4,6,0.25009456401069957,0.09549843519926071,0.4205876588821411,0.10770458141810164
sciqa,train,main,6336,4,6,0.35179237027963,0.2807595729827881,0.5137342214584351,0.08938232387244893
sciqa,train,main,6337,4,6,0.6840064823627472,0.5968964099884033,0.913067638874054,0.1128859514443276
sciqa,train,main,6338,4,6,0.33906517177820206,0.1224154531955719,0.6469577550888062,0.21710231723559087
sciqa,train,main,6339,4,6,0.29715388764937717,0.16070595383644104,0.39906519651412964,0.08541811649978953
sciqa,train,main,6340,4,6,0.29312129815419513,0.20222023129463196,0.43140217661857605,0.07257711798786201
sciqa,train,main,6341,4,6,0.4424690455198288,0.32652607560157776,0.5632728338241577,0.09521068147864836
sciqa,train,main,6342,4,6,0.17397751659154892,0.09769144654273987,0.2432468980550766,0.043103924912172055
sciqa,train,main,6343,4,6,0.30387453983227414,0.16182167828083038,0.44240081310272217,0.09911753148542016
sciqa,train,main,6344,4,6,0.2299864503244559,0.10544394701719284,0.3893359303474426,0.08821622967680323
sciqa,train,main,6345,4,6,0.5353027135133743,0.45188388228416443,0.7212715744972229,0.09009803825508936
sciqa,train,main,6346,4,6,0.5720085998376211,0.4857058525085449,0.8425231575965881,0.12470410141802252
sciqa,train,main,6347,4,6,0.41434918344020844,0.3272407054901123,0.5123335719108582,0.06040591248555854
sciqa,train,main,6348,4,6,0.36941959460576373,0.16199180483818054,0.5117912292480469,0.12265712945840665
sciqa,train,main,6349,4,6,0.30400583148002625,0.23767253756523132,0.38494575023651123,0.04797785110432734
sciqa,train,main,6350,4,6,0.43668023745218915,0.30225351452827454,0.5068172216415405,0.06668072904431195
sciqa,train,main,6351,4,6,0.36737744013468426,0.2470666468143463,0.49505800008773804,0.07854638022103352
sciqa,train,main,6352,4,6,0.4037962853908539,0.33535003662109375,0.496104896068573,0.06015929853754186
sciqa,train,main,6353,4,6,0.2978043854236603,0.16139760613441467,0.5122504830360413,0.11293677038268675
sciqa,train,main,6354,4,6,0.801204909880956,0.7277661561965942,0.836600661277771,0.03565551162483911
sciqa,train,main,6355,4,6,0.29222578555345535,0.07263575494289398,0.4346126317977905,0.13139159037794182
sciqa,train,main,6356,4,6,0.1977163515985012,0.08899331837892532,0.3028322458267212,0.07758707797939095
sciqa,train,main,6357,4,6,0.3933924237887065,0.2509491741657257,0.5608330965042114,0.1376108016069987
sciqa,train,main,6358,4,6,0.41729865968227386,0.27203425765037537,0.5956076383590698,0.10425553964062435
sciqa,train,main,6359,4,6,0.41544348498185474,0.29811519384384155,0.47503387928009033,0.060793397924761454
sciqa,train,main,6360,4,6,0.47437478105227154,0.32255756855010986,0.5941888093948364,0.10074615357127734
sciqa,train,main,6361,4,6,0.3199156845609347,0.14709120988845825,0.4323970079421997,0.1051156952347206
sciqa,train,main,6362,4,6,0.19532781342665353,0.08364298939704895,0.3052815794944763,0.09163275208231604
sciqa,train,main,6363,4,6,0.5012712627649307,0.28843650221824646,0.6937732696533203,0.12241237784216859
sciqa,train,main,6364,4,6,0.43447740375995636,0.27793005108833313,0.5147205591201782,0.09200689376230364
sciqa,train,main,6365,4,6,0.5900678237279257,0.5390539169311523,0.6425392627716064,0.04097092782633412
sciqa,train,main,6366,4,6,0.416521355509758,0.21420755982398987,0.6831382513046265,0.18200683301312925
sciqa,train,main,6367,4,6,0.36623034874598187,0.32136857509613037,0.42925336956977844,0.0452637480489826
sciqa,train,main,6368,4,6,0.5016258955001831,0.3826059401035309,0.6014605760574341,0.08133028757293975
sciqa,train,main,6369,4,6,0.7506913741429647,0.5512751340866089,0.9022595286369324,0.14150745464754053
sciqa,train,main,6370,4,6,0.5187142640352249,0.4063974916934967,0.8715453147888184,0.1654047332908101
sciqa,train,main,6371,4,6,0.6570805807908376,0.4853689670562744,0.8232200145721436,0.10010190304115328
sciqa,train,main,6372,4,6,0.5278678486744562,0.4353582262992859,0.6160058975219727,0.06333885939956246
sciqa,train,main,6373,4,6,0.29872603962818783,0.17990563809871674,0.49758315086364746,0.112385371568428
sciqa,train,main,6374,4,6,0.5672851900259653,0.5128028392791748,0.6185291409492493,0.03877670509953309
sciqa,train,main,6375,4,6,0.2625778689980507,0.19708606600761414,0.3455618917942047,0.050367589698898624
sciqa,train,main,6376,4,6,0.34645253668228787,0.22008608281612396,0.4794737994670868,0.08403801704705978
sciqa,train,main,6377,4,6,0.2555228645602862,0.09302930533885956,0.39716583490371704,0.09372648468625368
sciqa,train,main,6378,4,6,0.41903555889924365,0.3573530614376068,0.4966367185115814,0.0477309007873617
sciqa,train,main,6379,4,6,0.29564553250869113,0.1530073583126068,0.48438605666160583,0.134412297058757
sciqa,train,main,6380,4,6,0.3305181885759036,0.1449347287416458,0.5957931280136108,0.14827122895072462
sciqa,train,main,6381,4,6,0.3290969481070836,0.19731220602989197,0.4132244288921356,0.0714970481561141
sciqa,train,main,6382,4,6,0.4435507357120514,0.3240894079208374,0.5536328554153442,0.0687232784481068
sciqa,train,main,6383,4,6,0.6110821564992269,0.5478557348251343,0.7292978763580322,0.06430814986365044
sciqa,train,main,6384,4,6,0.3273063326875369,0.18531985580921173,0.4247962236404419,0.0897931735236894
sciqa,train,main,6385,4,6,0.22431022860109806,0.043654125183820724,0.3843473792076111,0.12612698800766708
sciqa,train,main,6386,4,6,0.39300599197546643,0.3056141138076782,0.4977428913116455,0.06714442173316425
sciqa,train,main,6387,4,6,0.25063974410295486,0.18241599202156067,0.296671599149704,0.03736306857245718
sciqa,train,main,6388,4,6,0.282511156052351,0.10742232948541641,0.40030437707901,0.09828981236488582
sciqa,train,main,6389,4,6,0.3050397038459778,0.20336826145648956,0.4368283152580261,0.09716878484122626
sciqa,train,main,6390,4,6,0.40214748680591583,0.3106685280799866,0.5401031374931335,0.07048953757040301
sciqa,train,main,6391,4,6,0.3943830728530884,0.2200479507446289,0.5030709505081177,0.09559631215279887
sciqa,train,main,6392,4,6,0.35375087708234787,0.24646465480327606,0.5980358123779297,0.11609204208835355
sciqa,train,main,6393,4,6,0.4029918809731801,0.186300128698349,0.5746373534202576,0.11914472068093368
sciqa,train,main,6394,4,6,0.566906526684761,0.4822823107242584,0.7063192129135132,0.06842081386403526
sciqa,train,main,6395,4,6,0.2653849956889947,0.11092259734869003,0.5398787260055542,0.14038387146476014
sciqa,train,main,6396,4,6,0.38041992237170535,0.181359201669693,0.5722321271896362,0.17198533537088834
sciqa,train,main,6397,4,6,0.4295419305562973,0.20372632145881653,0.7842651605606079,0.20713653012048372
sciqa,train,main,6398,4,6,0.3872889777024587,0.18619363009929657,0.6178548336029053,0.16919394742102933
sciqa,train,main,6399,4,6,0.3722248127063115,0.2112930417060852,0.552213191986084,0.12644302441052022
sciqa,train,main,6400,4,6,0.38760507106781006,0.146030455827713,0.6736023426055908,0.2259584897201846
sciqa,train,main,6401,4,6,0.46122585733731586,0.32822272181510925,0.6800034642219543,0.13267376121521984
sciqa,train,main,6402,4,6,0.4830864916245143,0.2453663945198059,0.6054633855819702,0.15269814474192575
sciqa,train,main,6403,4,6,0.710605134566625,0.567285418510437,0.8322691917419434,0.08792845207104219
sciqa,train,main,6404,4,6,0.3987112243970235,0.21792694926261902,0.6268144845962524,0.1642461758779629
sciqa,train,main,6405,4,6,0.3623187243938446,0.13838115334510803,0.6377142667770386,0.1624864173154902
sciqa,train,main,6406,4,6,0.3017706920703252,0.23779289424419403,0.4105200469493866,0.07344389267590364
sciqa,train,main,6407,4,6,0.47470493117968243,0.3779630661010742,0.5707421898841858,0.07749500289643933
sciqa,train,main,6408,4,6,0.3493063698212306,0.29178088903427124,0.4708511531352997,0.060306972827821825
sciqa,train,main,6409,4,6,0.3771682530641556,0.26988059282302856,0.4735872745513916,0.07084324893763035
sciqa,train,main,6410,4,6,0.5762588779131571,0.4382826089859009,0.736740231513977,0.1139197198357519
sciqa,train,main,6411,4,6,0.33888346205155057,0.23449315130710602,0.47585707902908325,0.09602292271321874
sciqa,train,main,6412,4,6,0.33514855553706485,0.12580054998397827,0.7522706389427185,0.21763607182242664
sciqa,train,main,6413,4,6,0.4380214909712474,0.3869502544403076,0.4797603189945221,0.0315366269235762
sciqa,train,main,6414,4,6,0.48459600408871967,0.39825165271759033,0.631691575050354,0.08515205999399283
sciqa,train,main,6415,4,6,0.3554936895767848,0.2667158842086792,0.45494315028190613,0.07707247405521146
sciqa,train,main,6416,4,6,0.4989708960056305,0.23287217319011688,0.7976590394973755,0.24594211468234842
sciqa,train,main,6417,4,6,0.3202777827779452,0.17128030955791473,0.6579204797744751,0.16043144044084476
sciqa,train,main,6418,4,6,0.547683522105217,0.48725613951683044,0.6259920597076416,0.04645044311943592
sciqa,train,main,6419,4,6,0.3118673115968704,0.18239212036132812,0.3637734651565552,0.06042369109180257
sciqa,train,main,6420,4,6,0.6619042754173279,0.554088294506073,0.9309893250465393,0.12564828110156143
sciqa,train,main,6421,4,6,0.682774672905604,0.630517303943634,0.7552610039710999,0.048060466942671874
sciqa,train,main,6422,4,6,0.3372086087862651,0.2444547712802887,0.5902358293533325,0.11887996691402782
sciqa,train,main,6423,4,6,0.5794754723707835,0.5268825888633728,0.6295284032821655,0.0363297168858943
sciqa,train,main,6424,4,6,0.42504316320021945,0.24964861571788788,0.730210542678833,0.17497169379823935
sciqa,train,main,6425,4,6,0.37420056760311127,0.2619708180427551,0.4575328230857849,0.07180929013417497
sciqa,train,main,6426,4,6,0.6121064027150472,0.4011135697364807,0.8597062230110168,0.17200684652958664
sciqa,train,main,6427,4,6,0.5471189022064209,0.49055832624435425,0.6068026423454285,0.03981726732435958
sciqa,train,main,6428,4,6,0.2074645757675171,0.024982765316963196,0.44484132528305054,0.12974233439405422
sciqa,train,main,6429,4,6,0.3741905838251114,0.3236929476261139,0.5096821784973145,0.06593384324693212
sciqa,train,main,6430,4,6,0.6146757205327352,0.45745253562927246,0.8312206268310547,0.1488615674816089
sciqa,train,main,6431,4,6,0.4037768046061198,0.25513774156570435,0.6736323833465576,0.13403810109895983
sciqa,train,main,6432,4,6,0.3213616336385409,0.17429564893245697,0.45434147119522095,0.10155799846920081
sciqa,train,main,6433,4,6,0.34599437316258747,0.020423486828804016,0.5428932905197144,0.170419137598375
sciqa,train,main,6434,4,6,0.5438392808039983,0.3945178985595703,0.6739795207977295,0.09882103627763861
sciqa,train,main,6435,4,6,0.33236196140448254,0.14213827252388,0.5154232382774353,0.12393659225616355
sciqa,train,main,6436,4,6,0.39622674882411957,0.2616173028945923,0.5809662342071533,0.1025660889222799
sciqa,train,main,6437,4,6,0.23874490583936372,0.06415335834026337,0.5101739168167114,0.14380037229419143
sciqa,train,main,6438,4,6,0.17280499140421549,0.08148819208145142,0.288821280002594,0.0703254394937436
sciqa,train,main,6439,4,6,0.25569411367177963,0.13420197367668152,0.5547534823417664,0.14069352767397061
sciqa,train,main,6440,4,6,0.49395040174325305,0.2182004749774933,0.7737408876419067,0.16830866613966589
sciqa,train,main,6441,4,6,0.3054396981994311,0.19651152193546295,0.39270514249801636,0.06399101437164136
sciqa,train,main,6442,4,6,0.22989138464132944,0.18271668255329132,0.28107306361198425,0.03253283992731436
sciqa,train,main,6443,4,6,0.38722893595695496,0.26913562417030334,0.5317021608352661,0.08278792589761613
sciqa,train,main,6444,4,6,0.2910544474919637,0.09995342791080475,0.5532001256942749,0.14796596558408207
sciqa,train,main,6445,4,6,0.5167558491230011,0.3982499837875366,0.6746590733528137,0.09828019090812164
sciqa,train,main,6446,4,6,0.40542743106683093,0.27057600021362305,0.515445351600647,0.07593700829018141
sciqa,train,main,6447,4,6,0.3508555591106415,0.2870098054409027,0.5266492962837219,0.08942078419026821
sciqa,train,main,6448,4,6,0.20337914551297823,0.10661271959543228,0.46115219593048096,0.12972821141749535
sciqa,train,main,6449,4,6,0.5498260756333669,0.5032757520675659,0.6434347033500671,0.045175609526816124
sciqa,train,main,6450,4,6,0.5514898796876272,0.4742487668991089,0.5884824395179749,0.040772742951396684
sciqa,train,main,6451,4,6,0.4010012596845627,0.2836083173751831,0.46255922317504883,0.06496538613654233
sciqa,train,main,6452,4,6,0.2658549224336942,0.1790286749601364,0.404301255941391,0.07189443740116847
sciqa,train,main,6453,4,6,0.5049539059400558,0.33942481875419617,0.702035665512085,0.15481486945543604
sciqa,train,main,6454,4,6,0.40257032215595245,0.2350902557373047,0.7152002453804016,0.1659418757577543
sciqa,train,main,6455,4,6,0.545137993991375,0.188085675239563,0.9275071024894714,0.29982791658372593
sciqa,train,main,6456,4,6,0.33428135017553967,0.18193165957927704,0.6392408013343811,0.14870239630697063
sciqa,train,main,6457,4,6,0.3875037580728531,0.29470646381378174,0.4701293706893921,0.06102317576327561
sciqa,train,main,6458,4,6,0.39477454125881195,0.2789362668991089,0.5114491581916809,0.08171891667229539
sciqa,train,main,6459,4,6,0.2140150492389997,0.07727323472499847,0.3627438545227051,0.09185830381825467
sciqa,train,main,6460,4,6,0.6192521353562673,0.482315331697464,1.0,0.17685403214062784
sciqa,train,main,6461,4,6,0.45364613831043243,0.2622761130332947,0.6317272782325745,0.14219842403738583
sciqa,train,main,6462,4,6,0.2913281371196111,0.1328391432762146,0.4337281584739685,0.1164854305681531
sciqa,train,main,6463,4,6,0.18482369184494019,0.09998416900634766,0.34506744146347046,0.08294309403247266
sciqa,train,main,6464,4,6,0.18411108230551085,0.07201304286718369,0.30734556913375854,0.07498236936992891
sciqa,train,main,6465,4,6,0.2658371403813362,0.11868293583393097,0.43819835782051086,0.12310816652674778
sciqa,train,main,6466,4,6,0.3988802333672841,0.22139883041381836,0.5799394845962524,0.14816922623934747
sciqa,train,main,6467,4,6,0.3274760867158572,0.19531406462192535,0.42115339636802673,0.07433072243062588
sciqa,train,main,6468,4,6,0.2978647823135058,0.19333665072917938,0.3450630009174347,0.049832677602367606
sciqa,train,main,6469,4,6,0.43126380691925686,0.207929790019989,0.745177149772644,0.21720013863395568
sciqa,train,main,6470,4,6,0.4236786762873332,0.3069254159927368,0.5649502277374268,0.07833361662175324
sciqa,train,main,6471,4,6,0.3814212928215663,0.23873232305049896,0.7052049040794373,0.17080093874983193
sciqa,train,main,6472,4,6,0.23887518544991812,0.0780661553144455,0.45044374465942383,0.1329674561091163
sciqa,train,main,6473,4,6,0.22277160733938217,0.13065233826637268,0.4196070432662964,0.0945841688546682
sciqa,train,main,6474,4,6,0.49779530862967175,0.13473421335220337,0.9797744154930115,0.3052726481293165
sciqa,train,main,6475,4,6,0.32969748973846436,0.2533000409603119,0.4208869934082031,0.06851256707019117
sciqa,train,main,6476,4,6,0.22706091403961182,0.07428646087646484,0.37765198945999146,0.10356639141004138
sciqa,train,main,6477,4,6,0.4607531726360321,0.3556831479072571,0.6339616775512695,0.09295128053641945
sciqa,train,main,6478,4,6,0.26727065195639926,0.15943816304206848,0.34923818707466125,0.05915994053698333
sciqa,train,main,6479,4,6,0.49374325076738995,0.4144766926765442,0.5831383466720581,0.06340758854769243
sciqa,train,main,6480,4,6,0.23623491575320563,0.20450782775878906,0.2845597267150879,0.030742905735240352
sciqa,train,main,6481,4,6,0.42664510508378345,0.3390423655509949,0.5185330510139465,0.0799935191746957
sciqa,train,main,6482,4,6,0.19309567101299763,0.004870496690273285,0.37873178720474243,0.14838258931244377
sciqa,train,main,6483,4,6,0.3399515897035599,0.17401430010795593,0.4909714460372925,0.1176743294489671
sciqa,train,main,6484,4,6,0.4042115931709607,0.23616281151771545,0.6060959696769714,0.15672087538816776
sciqa,train,main,6485,4,6,0.56205948193868,0.41196465492248535,0.8365161418914795,0.13144188700490078
sciqa,train,main,6486,4,6,0.6771029730637869,0.5849012732505798,0.762032151222229,0.06062822132494208
sciqa,train,main,6487,4,6,0.7059097687403361,0.6377649903297424,0.7777647376060486,0.04234795315609913
sciqa,train,main,6488,4,6,0.2510599307715893,0.11745239049196243,0.334286093711853,0.06968000032745005
sciqa,train,main,6489,4,6,0.31153593957424164,0.07631032168865204,0.7214687466621399,0.2560109697653009
sciqa,train,main,6490,4,6,0.4661841044823329,0.2942545711994171,0.7801802158355713,0.17359686558299373
sciqa,train,main,6491,4,6,0.573802262544632,0.5329891443252563,0.6587333679199219,0.04298748081398148
sciqa,train,main,6492,4,6,0.3714540551106135,0.2716948390007019,0.48240411281585693,0.06765231511448867
sciqa,train,main,6493,4,6,0.32410217821598053,0.24244177341461182,0.4035835862159729,0.056068635477120536
sciqa,train,main,6494,4,6,0.6732004582881927,0.6254220008850098,0.7097598314285278,0.028574546731465377
sciqa,train,main,6495,4,6,0.3996614118417104,0.24950635433197021,1.0,0.26883476267011513
sciqa,train,main,6496,4,6,0.3752346485853195,0.26312169432640076,0.46038198471069336,0.06754838855879446
sciqa,train,main,6497,4,6,0.4223443989952405,0.23606739938259125,0.7486354112625122,0.16478492065803244
sciqa,train,main,6498,4,6,0.34370926519234973,0.1921638548374176,0.5136901140213013,0.09654074996191067
sciqa,train,main,6499,4,6,0.38149966299533844,0.27116549015045166,0.6930577754974365,0.1456344370435091
sciqa,train,main,6500,4,6,0.7568844258785248,0.7232804298400879,0.8090808391571045,0.028597623701012514
sciqa,train,main,6501,4,6,0.5979796548684438,0.5234353542327881,0.6793419122695923,0.05401040620466161
sciqa,train,main,6502,4,6,0.39734015613794327,0.22310586273670197,0.5592586994171143,0.11590617838497443
sciqa,train,main,6503,4,6,0.36191123227278393,0.20369985699653625,0.6716088056564331,0.1604561681737213
sciqa,train,main,6504,4,6,0.2507431109746297,0.11965696513652802,0.34726008772850037,0.08463668480730645
sciqa,train,main,6505,4,6,0.2877956877152125,0.1535232812166214,0.5031733512878418,0.11065242542764171
sciqa,train,main,6506,4,6,0.4416525959968567,0.27111580967903137,0.8393744826316833,0.19162078899322038
sciqa,train,main,6507,4,6,0.42975730697313946,0.15046465396881104,0.6935362219810486,0.1957665854441774
sciqa,train,main,6508,4,6,0.5720602373282114,0.3875082731246948,0.680882453918457,0.10659914774704014
sciqa,train,main,6509,4,6,0.2142616187532743,0.1544354110956192,0.2709062099456787,0.036410922877042
sciqa,train,main,6510,4,6,0.3828638394673665,0.26372605562210083,0.4595424234867096,0.06716135539298654
sciqa,train,main,6511,4,6,0.5669780522584915,0.41050970554351807,0.6991478204727173,0.10184286588845355
sciqa,train,main,6512,4,6,0.395928959051768,0.28714704513549805,0.5585931539535522,0.0840827469645975
sciqa,train,main,6513,4,6,0.701998790105184,0.5829622745513916,0.845573902130127,0.11504998303774175
sciqa,train,main,6514,4,6,0.4624321262041728,0.23348748683929443,0.753574550151825,0.22334927316610415
sciqa,train,main,6515,4,6,0.33803682525952655,0.25093600153923035,0.4621470272541046,0.08538918919417836
sciqa,train,main,6516,4,6,0.2841595436135928,0.21404263377189636,0.4112846851348877,0.0702413736621809
sciqa,train,main,6517,4,6,0.4489521036545436,0.42490726709365845,0.4849713444709778,0.02005661804556027
sciqa,train,main,6518,4,6,0.3105860563615958,0.1112046018242836,0.6217161417007446,0.15925771290879137
